477.2	1419.5687159588208	117.17301247689589	
931.1	3934.681251483482	283.0691877262116	
988.1999999999999	618.8713898240203	59.53392366541839	
1408.5	2233.928795407762	172.36446848393024	
1442.1	3081.5516625908126	228.0786185564783	
1499.2	355.0424517272332	38.72494749633512	
1919.5	908.3980317204922	81.00993197263935	
1953.1000000000001	1658.6672286811959	133.61210330410668	
2430.5	448.46908727742664	46.29135762223752	
122.06065000000001	430289.47951942816	5819.438295591455	
136.47356	54310.11818782867	884.7667318473066	
810.7592999999999	37841.90554835764	762.1585437670703	
