477.2	1489.6132367562666	122.01384924511366	
931.1	3900.7371180955006	280.89715998648614	
988.1999999999999	629.8548807829177	60.36878310937112	
1408.5	1993.3928524449639	156.27742802170235	
1442.1	2999.1173036565447	222.71476628416195	
1499.2	247.4980784879303	29.59196404809539	
1919.5	823.4309285520214	74.80761820409923	
1953.1000000000001	1211.5699640186308	102.65553157774212	
2430.5	304.7074277605315	34.51948682259665	
122.06065000000001	420463.35946792015	5693.991774501943	
136.47356	52644.19364556744	861.1735490675135	
810.7592999999999	34277.60255573583	699.3061528203865	
