477.2	4679.906222300702	330.48458854732735	
931.1	12571.339558201884	816.1170004281468	
988.1999999999999	2030.7328993668496	158.78469622624067	
1408.5	6626.081981717275	452.46134024616657	
1442.1	9552.466263638753	632.6748298801735	
1499.2	803.7733425081663	73.36220385954255	
1919.5	2759.958040867623	207.09295309410635	
1953.1000000000001	3951.2474765359584	284.1288077428978	
2430.5	1089.4462712250543	94.01575218123989	
122.06065000000001	587157.8878761381	7812.156938510552	
136.47356	73692.71704229004	1155.7766298262877	
810.7592999999999	50152.470758163705	1026.3870053428968	
