477.2	4520.222034984934	320.36503048037457	
931.1	12720.76728954203	825.1493472214927	
988.1999999999999	1905.6188348114774	150.36804905975356	
1408.5	7265.233660945547	492.0894250384676	
1442.1	9739.106777647565	644.0768924478348	
1499.2	1023.0749870255006	89.27774268018447	
1919.5	2891.1237509939992	215.67210106465384	
1953.1000000000001	5229.60893248113	365.174135318229	
2430.5	1488.5867834284995	121.943067992171	
122.06065000000001	599074.1909792201	7962.889123131684	
136.47356	75621.0795970397	1182.4458270667126	
810.7592999999999	54472.59593659534	1104.955185148925	
