477.2	1481.0204649843151	121.42117473914621	
931.1	3917.9261242875664	281.9972022566101	
988.1999999999999	614.3775866306001	59.19178614517591	
1408.5	2037.0410275870015	159.20788844551947	
1442.1	3018.1281700219497	223.95267082063216	
1499.2	250.00792498108027	29.812082707702615	
1919.5	832.830953999425	75.49734410631271	
1953.1000000000001	1267.499055089286	106.58190005234839	
2430.5	322.715247567333	36.03633084803397	
122.06065000000001	422146.256432351	5715.482909770711	
136.47356	52880.07224835747	864.5175417004584	
810.7592999999999	34803.20164916017	708.6041869223064	
